FEATURE_ID,NAME_USED,SYNONYMS,INCHIKEY,CPDAT_SUPERCLASSES,CPDAT_HARMONIZED,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
4102,Tartaric acid,"('L-tartaric acid', 'Tartaric acid', 'Ltartaric acid', '(2r,3r)-2,3-dihydroxysuccinic acid', '(2r,3r)-2,3-dihydroxybutanedioic acid')",,"['Pet care', 'Laboratory supplies', 'Personal care', 'Arts and crafts/office supplies']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']","['FOOD', 'INDUSTRIAL']"
4105,Threaric acid,"('Tartaric acid', '(2s,3s)-2,3-dihydroxysuccinic acid', 'Dtartaric acid', '(2s,3s)-2,3-dihydroxybutanedioic acid', 'Threaric acid')",,"['Pet care', 'Laboratory supplies', 'Personal care', 'Arts and crafts/office supplies']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']",['INFO'],"['FOOD', 'INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']","['FOOD', 'PERSONAL CARE']"
4120,Alphalin,"('Retinol', 'Vitamin a', 'All-trans-retinol', 'Vitamin a1', 'Alphalin')",,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'FOOD', 'PERSONAL CARE']",['INFO'],"['MEDICAL', 'ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD']"
4158,Tris(2-hydroxyethyl)amine,"('Trolamine', 'Sterolamide', 'Tris(2-hydroxyethyl)amine', 'Daltogen', 'Nitrilotriethanol')",,"['Specialty occupational products', 'Cleaning products and household care', 'Cleaning and safety', 'Personal care', 'Arts and crafts/office supplies']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']",['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']","['INDUSTRIAL', 'PERSONAL CARE']"
4166,Doxylamine succinate,"('Doxylamine succinate', 'Decapryn', 'Doxylamine (succinate)', 'Doxylamine succinate salt', 'Gittalun')",,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4172,Pentitol,"('Pentitol', 'Pentane-1,2,3,4,5-pentol', 'Arabitol(d)', 'Arabinitol, d-', 'Adonitol;adonite')",HEBKCHPVOIAQTA-UHFFFAOYSA-N,"['Raw materials', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'ENDOGENOUS']",['INFO'],['INFO'],['INFO']
4183,(s)-guaiphenesin,"('Guaifensin', '(s)-guaiphenesin', '(s)-guaifenesin', 'Glycero-guaiacol ether', '3-(o-methoxyphenoxy)-1,2-propanediol')",HSRJKNPTNIJEKV-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4192,Cholest-5-en-3-ol,"('Cholest-5-en-3-ol', 'Cholest-5-en-3-ol #')",HVYWMOMLDIMFJA-DPAQBDIFSA-N,['Personal care'],['PERSONAL CARE'],['INFO'],['ENDOGENOUS'],['INFO'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
4201,Dimethyl sulphoxide,"('Dimethyl sulfoxide', 'Methyl sulfoxide', 'Methylsulfinylmethane', 'Dimethylsulfoxide', 'Dimethyl sulphoxide')",IAZDPXIOMUYVGZ-UHFFFAOYSA-N,"['Pet care', 'Personal care', 'Laboratory supplies']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'MEDICAL']","['MEDICAL', 'INDUSTRIAL']","['INDUSTRIAL', 'MEDICAL']","['MEDICAL', 'INDUSTRIAL']"
4217,Sophorin,"('Vitamin p', 'Quercetin-3-o-rutinose', 'Osyritin', 'Rutin', 'Sophorin')",IKGXIBQEEMLURG-NVPNHPEKSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'ENDOGENOUS']",['INFO'],['FOOD'],['INFO']
4229,Phenic acid,"('Phenol', 'Carbolic acid', 'Hydroxybenzene', 'Phenic acid', 'Oxybenzene')",ISWSIDIOOBJBQZ-UHFFFAOYSA-N,"['Personal care', 'Cleaning products and household care', 'Home maintenance', 'Electronics/small appliances', 'Laboratory supplies']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'MEDICAL']",['INFO'],"['INDUSTRIAL', 'MEDICAL', 'FOOD', 'ENDOGENOUS']",['INFO']
4234,Sumisorb 340,"('Sumisorb 340', 'Cyasorb 5411', 'Cyasorb uv 5411', 'Seesorb 709', 'Tinuvin 329')",,['Cleaning products and household care'],['INDUSTRIAL'],['INFO'],['INFO'],['INFO'],['INFO']
4246,Zeaxanthin,"('Zeaxanthin', 'Anchovyxanthin', 'All-trans-zeaxanthin', ""Beta,beta-carotene-3,3'-diol"", 'Zeaxanthol')",,['Personal care'],['PERSONAL CARE'],"['FOOD', 'ENDOGENOUS']",['FOOD'],"['FOOD', 'PERSONAL CARE']",['FOOD']
4269,Karbofos,"('Malathion', 'Carbophos', 'Carbofos', 'Mercaptothion', 'Karbofos')",JXSJBGJIGXNWCI-UHFFFAOYSA-N,['Pesticides'],['INDUSTRIAL'],"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
4270,Cortisol?,"('Cortisol?', 'Hydrocortisone impurity m', 'Pregn-4-ene-3,20-dione, 11,17,21-trihydroxy-', '(1s,2r,10s,11s,14r,15s,17s)-14,17-dihydroxy-14-(2-hydroxyacetyl)-2,15-dimethyltetracyclo[8.7.0.0^{2')",,"['Pet care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']"
4275,Lutein,"('Lutein', 'Bo-xan', 'Vegetable lutein', 'Vegetable luteol', 'All-trans-lutein')",,['Personal care'],['PERSONAL CARE'],"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']"
4298,Thiuram,"('Thiram', 'Tetramethylthiuram disulfide', 'Thiuram', 'Pomarsol', 'Rezifilm')",KUAZQDVKQLNFPE-UHFFFAOYSA-N,"['Landscape/yard', 'Construction and building materials', 'Pesticides']",['INDUSTRIAL'],"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],"['INDUSTRIAL', 'MEDICAL']","['INDUSTRIAL', 'MEDICAL', 'PERSONAL CARE']"
4305,Trimethylglycine,"('Betaine', 'Glycine betaine', 'Oxyneurine', 'Lycine', 'Trimethylglycine')",,"['Cleaning products and household care', 'Pet care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['MEDICAL', 'ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD']"
4309,.beta.-sitosterol,"('Stigmast-5-en-3beta-ol', '.beta.-sitosterin', '.beta.-sitosterol', '.alpha.-phytosterol', 'Sitosterol, .beta.')",,['Personal care'],['PERSONAL CARE'],['INFO'],['FOOD'],"['MEDICAL', 'FOOD']","['FOOD', 'PERSONAL CARE']"
4310,Valina,"('Valine', 'H-dl-val-oh', 'Valine, dl-', 'Valina', '.alpha.-aminoisovaleric acid')",,['Personal care'],['PERSONAL CARE'],['INFO'],['INFO'],['INFO'],['INFO']
4311,Epoxide a,"('Epoxide a', 'Epophen el 5', 'Dian diglycidyl ether', 'Diglycidyl bisphenol a', 'Epi-rez 510')",LCFVJGUPQDGYKZ-UHFFFAOYSA-N,"['Home maintenance', 'Arts and crafts/office supplies']",['INDUSTRIAL'],"['INFO', 'INFO', 'INFO']",['INFO'],['INFO'],['INFO']
4331,Dipotassium glycyrrhizinate,"('Dipotassium glycyrrhizinate',)",,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'FOOD']","['FOOD', 'PERSONAL CARE']",['INFO'],"['PERSONAL CARE', 'FOOD']"
4352,Ergorone,"('Ergocalciferol', 'Calciferol', 'Viosterol', 'Ercalciol', 'Ergorone')",MECHNRXZTMCUDQ-RKHKHRCZSA-N,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']",['INFO']
4390,Sonac,"('Phosphoric acid', 'O-phosphoric acid', 'Sonac', 'Wc-reiniger', 'Acidum phosphoricum')",NBIIXXVUZAFLBC-UHFFFAOYSA-N,"['Cleaning and safety', 'Raw materials', 'Vehicle', 'Personal care', 'Construction and building materials', 'Home maintenance', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO'],['INFO']
4395,Trichlorphon,"('Metrifonate', 'Chlorophos', 'Trichlorphon', 'Metriphonate', 'Methyl chlorophos')",NFACJZMKEDPNKN-UHFFFAOYSA-N,['Pesticides'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
4403,Behenyl alcohol,"('Docosan-1-ol', 'Docosanol', 'Behenyl alcohol', 'Behenic alcohol', 'N-docosanol')",,"['Raw materials', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE']","['PERSONAL CARE', 'INDUSTRIAL', 'FOOD']","['MEDICAL', 'PERSONAL CARE']",['INFO']
4415,"Psi,psi-carotene","('Psi,psi-carotene', 'All-trans-lycopene', 'Trans-lycopene', 'Lycopene 7', 'Lycored')",,['Personal care'],['PERSONAL CARE'],"['INDUSTRIAL', 'MEDICAL']",['FOOD'],['INFO'],['INFO']
4436,Phenylallyl alcohol,"('Trans-cinnamic alcohol', 'Styryl carbinol', 'Phenylallyl alcohol', 'Phenyl-2-propen-1-ol', 'Gamma-phenylallyl alcohol')",OOCCDEMITAIZTP-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']"
4442,Folacin,"('Folic acid', 'Folate', 'Pteroylglutamic acid', 'Vitamin m', 'Folacin')",,"['Cleaning products and household care', 'Pet care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'MEDICAL']","['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']","['FOOD', 'MEDICAL']"
4443,Folsaure,"('Folcidin', 'Folsaure', 'Vitamin b11', 'Usaf cb-13', 'Pteglu;vitamin m;pteroyl-l-glutamic acid')",,"['Cleaning products and household care', 'Pet care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'MEDICAL']","['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']",['INFO']
4445,N-acetylglucosamine,"('Acetylglucosamine', 'N-acetyl-beta-d-glucosamine', 'N-acetylglucosamine', 'Beta-n-acetylglucosamine', 'Betaglcnac')",,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']","['MEDICAL', 'ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'MEDICAL']"
4450,Diphenylguanidine,"('Diphenylguanidine', ""N,n'-diphenylguanidine"", 'Vulkazit', 'Accelerator d', 'Melaniline')",,['Home maintenance'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
4453,Alpha-linoleic acid,"('Octadeca-9,12-dienoic acid', 'Alpha-linoleic acid', '(9e,12z)-octadeca-9,12-dienoic acid', 'Cis-9-cis-12-octadecadienoic acid', 'Kbiogr_000094')",,"['Arts and crafts/office supplies', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'ENDOGENOUS']",['FOOD'],['FOOD'],['INFO']
4471,Carnitine,"('Carnitine', '(s)-3-hydroxy-4-(trimethylammonio)butanoate', '(s)-carnitine', 'Carnitine d-form', 'Dcarnitine')",PHIQHXFUZVPYII-ZCFIWIBFSA-N,"['Personal care', 'Electronics/small appliances']","['PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL', 'PERSONAL CARE']"
4474,Glucono-delta-lactone,"('Gluconic acid, delta-lactone', 'Gluconic acid, .delta.-lactone, d-', 'Glucono-delta-lactone', 'Gluconic acid, .delta.-lactone', '.delta.-gluconolactone')",,['Personal care'],['PERSONAL CARE'],['FOOD'],"['FOOD', 'INDUSTRIAL']",['FOOD'],"['FOOD', 'PERSONAL CARE']"
4485,Coumafen,"('Warfarin', 'Coumadin', 'Coumafene', 'Prothromadin', 'Coumafen')",,['Pesticides'],['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
4495,Allantoin,"('Allantoin,', 'Allantoin', '(r)-allantoin', 'Urea, n-((4r)-2,5-dioxo-4-imidazolidinyl)-', '(r)-1-(2,5-dioxoimidazolidin-4-yl)urea')",POJWUDADGALRAB-UHFFFAOYSA-N,"['Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']","['PERSONAL CARE', 'MEDICAL']","['PERSONAL CARE', 'MEDICAL']","['ENDOGENOUS', 'PERSONAL CARE', 'MEDICAL']"
4513,P-benzenediol,"('Hydroquinone', 'Benzene-1,4-diol', 'Quinol', 'P-benzenediol', 'P-hydroquinone')",QIGBRXMKCJKVMJ-UHFFFAOYSA-N,"['Personal care', 'Cons. electronics, mech. appliances, and machinery', 'Electronics/small appliances', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL', 'FOOD']",['INFO']
4522,Hesperetin 7-o-rutinoside,"('Hesperetin 7-o-rutinoside',)",QUQPHWDTPGMPEX-QJBIFVCTSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'MEDICAL']",['FOOD'],['FOOD'],"['FOOD', 'PERSONAL CARE']"
4523,Hesperidine,"('Hesperetin 7-rhamnoglucoside', 'Hesperetin-7-rutinoside', 'Hesperidin, (2s)-', 'Hesperidin, (s)-', 'Hesperidine')",QUQPHWDTPGMPEX-QJBIFVCTSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'ENDOGENOUS']",['FOOD'],['FOOD'],"['FOOD', 'MEDICAL', 'PERSONAL CARE']"
4530,Colecalciferol,"('Vitamin d3', 'Cholecalciferol', 'Calciol', 'Colecalciferol', 'Oleovitamin d3')",,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'ENDOGENOUS', 'FOOD']","['MEDICAL', 'ENDOGENOUS', 'FOOD']","['MEDICAL', 'ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD']"
4547,Sodium d-gluconate,"('Sodium d-gluconate', 'Gluconic acid, monosodium salt', 'Gluconic acid sodium salt', 'Monosodium gluconate', 'Gluconate sodium')",,"['Cleaning products and household care', 'Raw materials', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'FOOD', 'MEDICAL']","['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'MEDICAL']","['FOOD', 'INDUSTRIAL']"
4550,Bisabolol,"('Alpha-bisabolol', 'Bisabolol', '(2r)-6-methyl-2-[(1r)-4-methylcyclohex-3-en-1-yl]hept-5-en-2-ol', '.alpha.-bisabolol', ""(1'r,2r)-alpha-bisabolol"")",,['Personal care'],['PERSONAL CARE'],"['PERSONAL CARE', 'FOOD', 'MEDICAL']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'MEDICAL']","['PERSONAL CARE', 'FOOD']"
4551,Diethion,"('Ethion', 'Diethion', 'Ethanox', 'Ethopaz', 'Nialate')",,['Pesticides'],['INDUSTRIAL'],['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
4570,Cis-anethole,"('Cis-anethole', '(z)-anethole', '(z)-1-methoxy-4-(prop-1-en-1-yl)benzene', 'Cis-p-propenylanisole', 'Cis-anethol')",RUVINXPYWBROJD-ONEGZZNKSA-N,"['Vehicle', 'Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],['FOOD'],['INFO'],['INFO']
4573,Glutathione (reduced),"('Gamma-glutamylcysteinylglycine', 'Glutathione (reduced)', 'Glycine, n-(n-dl-gamma-glutamyl-dl-cysteinyl)-', 'Glutathionate ion', 'Glutathionate')",RWSXRVCMGQZWBV-WDSKDSINSA-N,['Personal care'],['PERSONAL CARE'],"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
4574,Tathion,"('Glutathione', 'Glutathion', 'Isethion', 'Tathion', 'Glutathione reduced')",RWSXRVCMGQZWBV-WDSKDSINSA-N,['Personal care'],['PERSONAL CARE'],"['ENDOGENOUS', 'FOOD']",['INFO'],"['ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['ENDOGENOUS', 'MEDICAL']"
4578,Methyltheobromine,"('Caffeine', 'Guaranine', 'Thein', 'Methyltheobromine', 'Cafeina')",RYYVLZVUVIJVGH-UHFFFAOYSA-N,"['Raw materials', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],['INFO'],"['MEDICAL', 'ENDOGENOUS', 'FOOD']","['MEDICAL', 'FOOD', 'PERSONAL CARE']"
4579,Panadol,"('Acetaminophen', 'Paracetamol', 'N-(4-hydroxyphenyl)acetamide', 'Tylenol', 'Panadol')",RZVAJINKPMORJF-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4598,Nicoderm,"('Nicotine', '(s)-nicotine', '(s)-3-(1-methylpyrrolidin-2-yl)pyridine', 'Habitrol', 'Nicoderm')",SNICXCGAKADSCV-JTQLQIEISA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4599,Black leaf,"('Nicotine', 'Nikotin', '(r,s)-nicotine', 'Black leaf', 'Pyridine, 3-(1-methyl-2-pyrrolidinyl)-')",SNICXCGAKADSCV-JTQLQIEISA-N,['Personal care'],['PERSONAL CARE'],['INFO'],['INFO'],['INFO'],['INFO']
4669,"N,n'-diphenyl-p-phenylenediamine","(""N,n'-diphenyl-p-phenylenediamine"", ""N,n'-diphenyl-1,4-phenylenediamine"", 'Flexamine g', 'Agerite dppd', 'Diphenyl-p-phenylenediamine')",,['Arts and crafts/office supplies'],['INDUSTRIAL'],"['INDUSTRIAL', 'INFO']",['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
4675,Guanin,"('Guanine', 'Guanin', 'Mearlmaid', 'Pearl essence', 'Guanine enol')",,"['Home maintenance', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']",['INDUSTRIAL'],['INFO'],['INFO'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
4691,Triethylene tetramine,"('Trientine', 'Trien', 'Tecza', 'Triethylene tetramine', 'Araldite hardener hy 951')",,"['Home maintenance', 'Sports equipment', 'Construction and building materials', 'Vehicle', 'Manufactured formulations']",['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']"
4693,Aminoform,"('Methenamine', 'Hexamethylenetetramine', 'Hexamine', 'Urotropine', 'Aminoform')",VKYKSIONXSXAKP-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Pesticides', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']",['MEDICAL'],['INFO'],"['MEDICAL', 'PERSONAL CARE']",['INFO']
4703,.alpha.-estradiol,"('.alpha.-estradiol', 'Estra-1,3,5(10)-triene-3,17-diol, (17.alpha.)-', 'Estra-1,3,5(10)-triene-3,17.alpha.-diol', 'Oestra-1,3,5(10)-triene-3,17.alpha.-diol')",VOXZDWNPVJITMN-ZBRFXRBCSA-N,['Personal care'],['PERSONAL CARE'],"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL', 'PERSONAL CARE']"
4707,Lacty,"('Lactitol (monohydrate)', 'Glucitol, 4-o-.beta.-d-galactopyranosyl-', 'Amalty', 'Lacty')",,['Personal care'],['PERSONAL CARE'],"['FOOD', 'MEDICAL']",['INFO'],"['MEDICAL', 'FOOD']",['INFO']
4733,Cajeputol,"('Eucalyptol', 'Cineole', 'Cajeputol', 'Zineol', 'Eucalyptole')",WEEGYLXZBRQIMU-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Pesticides', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
4736,Chloramphenicol,"('Dextramycine', 'Dextramycin', 'Threo-chloramphenicol', 'Chloramphenicol', 'Threo-chloroamphenicol')",WIIZWVCIJKGZOK-RKDXNWHRSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4737,Levomycetin,"('Chloramphenicol', 'Chloromycetin', 'Chlornitromycin', 'Levomycetin', 'Chloroamphenicol')",WIIZWVCIJKGZOK-RKDXNWHRSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
4738,Ak-chlor,"('Tyfomycine', 'Cloramfen', 'Ak-chlor', 'Gloveticol', 'Mycochlorin')",WIIZWVCIJKGZOK-RKDXNWHRSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
4775,Escalol 507,"('Padimate o', 'Escalol 507', 'Padimate-o', 'Octyl dimethyl paba', 'Eusolex 6007')",,['Personal care'],['PERSONAL CARE'],"['PERSONAL CARE', 'INFO']",['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE']
4780,Carboxyethane,"('Propionic acid', 'Propanoic acid', 'Ethylformic acid', 'Methylacetic acid', 'Carboxyethane')",XBDQKXXYIPTUBI-UHFFFAOYSA-N,['Pet care'],['INDUSTRIAL'],"['FOOD', 'INDUSTRIAL']",['INFO'],"['FOOD', 'INDUSTRIAL']",['INFO']
4793,Vitamin b12,"('Cyanocobalamin', 'Vitamin b12')",,"['Raw materials', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'MEDICAL', 'ENDOGENOUS']","['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD', 'INDUSTRIAL']","['FOOD', 'MEDICAL']"
4842,Benzothiazole-2-thiol,"('Captax', 'Benzo[d]thiazole-2(3h)-thione', 'Benzo[d]thiazole-2-thiol', 'Benzothiazolethiol', 'Benzothiazole-2-thiol')",,"['Home maintenance', 'Vehicle', 'Construction and building materials']",['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
4847,Tocopheryl acetate,"('Alpha-tocopherol acetate', 'Alpha-tochopheryl acetate', 'Tocopheryl acetate', 'E-vicotrat', 'Syntopherol acetate')",,"['Pet care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'FOOD', 'MEDICAL']","['PERSONAL CARE', 'FOOD']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'FOOD']"
4880,Mangrove,"('Octadec-9-enoic acid', 'Odorless', 'Mangrove', 'N-octadec-9-ensaure', 'Oleic acid_gurudeebansatyavani')",ZQPPMHVWECSIRJ-MDZDMXLPSA-N,['Arts and crafts/office supplies'],['INDUSTRIAL'],['INFO'],['INFO'],['INFO'],['INFO']
4891,Allergival,"('Diphenhydramine hcl', 'Dimedrol', 'Allergival', 'Carphenamine', 'Bendylate')",,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4904,Astaxanthine,"('Astaxanthin', 'Ovoester', 'Astaxanthine', 'All-trans-astaxanthin', 'Astareal')",MQZIGYBFDRPAKN-UWFIBFSHSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'INDUSTRIAL']",['FOOD'],"['FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']"
4913,Santheose,"('Theobromine', 'Diurobromine', 'Theosalvose', 'Teobromin', 'Santheose')",YAPQBXQYLJRXSA-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'PERSONAL CARE', 'ENDOGENOUS', 'MEDICAL']",['INFO'],"['FOOD', 'PERSONAL CARE', 'ENDOGENOUS', 'MEDICAL']",['INFO']
4914,Iminodiethanol,"('Diolamine', 'Iminodiethanol', 'Bis(2-hydroxyethyl)amine', 'Diethylolamine', 'N,n-diethanolamine')",ZBCBWPMODOFKDW-UHFFFAOYSA-N,"['Raw materials', 'Vehicle', 'Personal care', 'Furniture and furnishings', 'Manufactured formulations', 'Home maintenance', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']",['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE']",['INFO']
4915,Lipocurc,"('(1e,4z,6e)-5-hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,4,6-trien-3-one', 'Jianghuangsu', 'Lipocurc', 'Kurkum', 'Nanocurc')",,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
4926,Lipid crimson,"('Sudan iv', 'Scarlet red', 'Solvent red 24', 'C.i. solvent red 24', 'Lipid crimson')",,['Personal care'],['PERSONAL CARE'],"['INDUSTRIAL', 'INFO']",['INFO'],['INDUSTRIAL'],['INFO']
4931,Iodopropynyl butylcarbamate,"('Iodopropynyl butylcarbamate', 'Iodocarb', 'Ipbc', 'Woodlife', 'Carbamic acid, butyl-, 3-iodo-2-propynyl ester')",,"['Pet care', 'Arts and crafts/office supplies', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']","['PERSONAL CARE', 'INDUSTRIAL']"
4936,Pin-2(3)-ene,"('Acintene a', '.alpha.-pinene', 'Pin-2(3)-ene', 'Sylvapine a', '2-pinene')",GRWFGVWFFZKLTI-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Pesticides', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL']",['INFO'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
