FEATURE_ID,SOURCE,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
282,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
283,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
284,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
285,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
286,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
287,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
288,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
289,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
290,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
291,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
292,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
293,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
294,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
295,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
296,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
297,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
298,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
299,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
300,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL'],['MEDICAL']
301,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
302,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
303,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
304,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
305,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
306,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
307,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
308,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
309,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
310,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
311,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
312,,['INFO'],['INFO'],['INFO'],['INFO']
313,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
314,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
315,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
316,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
317,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
318,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
319,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']"
320,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
321,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
322,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
323,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
324,WIKIPEDIA,"['MEDICAL', 'INFO']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
325,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
326,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
327,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
328,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
329,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
330,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']",['MEDICAL'],['MEDICAL'],['INFO']
331,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
332,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
333,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
334,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
335,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
336,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
337,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
338,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
339,PUBMED,"['MEDICAL', 'INFO']",['INFO'],['INFO'],['INFO']
340,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
341,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
342,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
343,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
344,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
345,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
346,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
347,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
348,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
349,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
350,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
351,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO']
352,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
353,WIKIPEDIA,['MEDICAL'],['INFO'],['INFO'],['INFO']
354,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
355,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
356,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
357,WIKIPEDIA,"['PERSONAL CARE', 'MEDICAL', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']",['PERSONAL CARE']
358,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
359,PUBMED,"['MEDICAL', 'INDUSTRIAL']",['INFO'],['MEDICAL'],['INFO']
360,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
361,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
362,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
363,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
364,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
365,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
366,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
367,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
368,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
369,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
370,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
371,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
372,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
373,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
374,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
375,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
376,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
377,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
378,PUBMED,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
379,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
380,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
381,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
382,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
383,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
384,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']",['INFO'],['INFO'],['INFO']
385,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
386,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
387,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
388,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
389,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
390,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
391,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL', 'PERSONAL CARE']",['INFO'],['INFO'],['INFO']
392,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
393,PUBMED,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
394,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
395,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
396,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
397,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
398,PUBMED,"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],['INFO'],['INDUSTRIAL']
399,WIKIPEDIA,['INFO'],['INFO'],"['INFO', 'MEDICAL']",['MEDICAL']
400,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
401,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
402,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
403,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
404,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
405,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
406,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
407,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
408,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
409,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
410,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
411,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
412,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
413,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
414,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
415,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
416,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
417,PUBMED,['INFO'],['INDUSTRIAL'],['INFO'],['INFO']
418,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL'],"['INDUSTRIAL', 'FOOD']","['MEDICAL', 'INDUSTRIAL']"
419,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
420,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'PERSONAL CARE']",['INFO']
421,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
422,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
423,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
424,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
425,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
426,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
427,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
428,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
429,WIKIPEDIA,['MEDICAL'],['INFO'],"['MEDICAL', 'PERSONAL CARE']",['INFO']
430,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
431,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
432,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
433,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
434,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
435,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
436,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
437,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
438,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
439,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
440,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
441,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
442,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
443,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
444,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
445,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
446,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
447,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
448,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
449,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
450,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
451,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
452,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
453,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
454,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
455,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
456,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
457,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
458,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
459,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
460,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
461,WIKIPEDIA,['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO']
462,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
463,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
464,WIKIPEDIA,['MEDICAL'],['INFO'],['INFO'],['INFO']
465,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
466,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
467,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
468,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
469,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
470,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
471,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
472,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
473,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
474,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
475,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
476,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['INFO'],['INFO']
477,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
478,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
479,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
480,PUBMED,['MEDICAL'],['INFO'],['INFO'],['INFO']
481,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
482,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
483,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
484,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
485,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
486,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
487,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
488,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
489,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
490,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
491,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
492,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
493,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
494,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
495,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
496,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
497,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
498,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
499,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
500,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
501,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
502,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
503,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
504,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
505,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
506,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
507,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
508,PUBMED,['MEDICAL'],['INFO'],['INFO'],['INFO']
509,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
510,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
511,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
512,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
513,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
514,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO'],['INFO']
515,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
516,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
517,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
518,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
519,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],['INFO'],['INFO']
520,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
521,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
522,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
523,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
524,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
525,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
526,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
527,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
528,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
529,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
530,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
531,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
532,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
533,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
534,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
535,PUBMED,"['INDUSTRIAL', 'INFO']","['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO']
536,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
537,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
538,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
539,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INFO'],['INDUSTRIAL']
540,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
541,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
542,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
543,,['INFO'],['INFO'],['INFO'],['INFO']
544,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
545,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
546,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
547,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
548,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
549,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
550,WIKIPEDIA,['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE']
551,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
552,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
553,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
554,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
555,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
556,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
557,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
558,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
559,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
560,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
561,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['MEDICAL']
562,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
563,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']",['INFO'],"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
564,WIKIPEDIA,['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
565,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
566,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
567,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
568,PUBMED,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL']
569,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
570,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
571,PUBMED,"['MEDICAL', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
572,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
573,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
574,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
575,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
576,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
577,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
578,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
579,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
580,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
